                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     85,                0.43711,                 0.2819,                0.83275,                0.97451,                0.95039,                0.97633,                0.89464,                0.41834,                0.27451,                0.84824,               0.001684,               0.001684,               0.001684
                     86,                0.43679,                 0.2816,                 0.8324,                0.97738,                0.95193,                0.97822,                0.89624,                0.41741,                0.27182,                0.84778,               0.001585,               0.001585,               0.001585
                     87,                0.43163,                 0.2774,                0.83166,                0.97459,                0.95218,                0.97675,                0.89531,                0.41803,                0.27412,                 0.8489,               0.001486,               0.001486,               0.001486
                     88,                0.43799,                 0.2787,                0.83285,                0.97702,                0.95204,                0.97804,                0.89797,                0.41637,                0.26893,                0.84781,               0.001387,               0.001387,               0.001387
                     89,                0.43741,                0.27862,                0.83317,                0.97184,                0.95553,                0.97631,                0.89477,                0.41549,                0.27133,                0.84737,               0.001288,               0.001288,               0.001288
                     90,                0.42936,                0.27555,                0.83103,                0.97363,                0.95472,                0.97854,                0.89769,                0.41499,                 0.2693,                0.84676,               0.001189,               0.001189,               0.001189
                     91,                0.43028,                0.27569,                0.82963,                0.97154,                0.95407,                0.97648,                0.89578,                0.41268,                0.26918,                0.84634,                0.00109,                0.00109,                0.00109
                     92,                 0.4297,                0.27399,                0.83063,                0.97104,                0.95342,                0.97712,                0.89718,                0.41504,                0.27015,                0.84647,               0.000991,               0.000991,               0.000991
                     93,                 0.4287,                0.27269,                0.83124,                0.97312,                0.95279,                0.97669,                0.89707,                 0.4139,                0.27056,                0.84629,               0.000892,               0.000892,               0.000892
                     94,                0.42832,                0.27147,                0.82961,                0.97526,                0.95431,                0.97753,                0.89651,                0.41651,                0.26801,                 0.8474,               0.000793,               0.000793,               0.000793
                     95,                0.42457,                0.27102,                0.82728,                0.97264,                0.95321,                0.97858,                0.89791,                0.41456,                0.26663,                0.84697,               0.000694,               0.000694,               0.000694
                     96,                0.42506,                0.26893,                0.82951,                 0.9779,                0.94986,                0.97796,                0.89747,                0.41298,                 0.2651,                0.84547,               0.000595,               0.000595,               0.000595
                     97,                0.42209,                 0.2676,                0.82704,                0.97417,                0.95461,                0.97925,                0.90065,                0.41356,                0.26389,                0.84694,               0.000496,               0.000496,               0.000496
                     98,                0.42282,                 0.2671,                0.83003,                0.97173,                0.95794,                0.97885,                0.89922,                0.41293,                0.26501,                0.84654,               0.000397,               0.000397,               0.000397
                     99,                 0.4232,                0.26634,                0.82923,                0.97292,                0.95809,                0.97899,                0.90024,                0.41299,                 0.2638,                0.84672,               0.000298,               0.000298,               0.000298
